sample_id,split,input_start_date,input_end_date,target_date,current_label,target_label,target_code
392,train,2017-01-23,2017-03-06,2017-03-09,Bull,Bull,2
393,train,2017-01-26,2017-03-09,2017-03-14,Bull,Bull,2
394,train,2017-01-31,2017-03-14,2017-03-17,Bull,Bull,2
395,train,2017-02-03,2017-03-17,2017-03-22,Bull,Bull,2
396,train,2017-02-08,2017-03-22,2017-03-27,Bull,Bull,2
397,train,2017-02-13,2017-03-27,2017-03-30,Bull,Bull,2
398,train,2017-02-16,2017-03-30,2017-04-04,Bull,Bull,2
399,train,2017-02-22,2017-04-04,2017-04-07,Bull,Bull,2
400,train,2017-02-27,2017-04-07,2017-04-12,Bull,Bull,2
401,train,2017-03-02,2017-04-12,2017-04-18,Bull,Neutral,1
402,train,2017-03-07,2017-04-18,2017-04-21,Neutral,Neutral,1
403,train,2017-03-10,2017-04-21,2017-04-26,Neutral,Neutral,1
404,train,2017-03-15,2017-04-26,2017-05-01,Neutral,Neutral,1
405,train,2017-03-20,2017-05-01,2017-05-04,Neutral,Neutral,1
406,train,2017-03-23,2017-05-04,2017-05-09,Neutral,Neutral,1
407,train,2017-03-28,2017-05-09,2017-05-12,Neutral,Neutral,1
408,train,2017-03-31,2017-05-12,2017-05-17,Neutral,Neutral,1
409,train,2017-04-05,2017-05-17,2017-05-22,Neutral,Neutral,1
410,train,2017-04-10,2017-05-22,2017-05-25,Neutral,Neutral,1
411,train,2017-04-13,2017-05-25,2017-05-31,Neutral,Neutral,1
412,train,2017-04-19,2017-05-31,2017-06-05,Neutral,Bull,2
413,train,2017-04-24,2017-06-05,2017-06-08,Bull,Bull,2
414,train,2017-04-27,2017-06-08,2017-06-13,Bull,Bull,2
415,train,2017-05-02,2017-06-13,2017-06-16,Bull,Bull,2
416,train,2017-05-05,2017-06-16,2017-06-21,Bull,Bull,2
417,train,2017-05-10,2017-06-21,2017-06-26,Bull,Bull,2
418,train,2017-05-15,2017-06-26,2017-06-29,Bull,Bull,2
419,train,2017-05-18,2017-06-29,2017-07-05,Bull,Bull,2
420,train,2017-05-23,2017-07-05,2017-07-10,Bull,Bull,2
421,train,2017-05-26,2017-07-10,2017-07-13,Bull,Bull,2
422,train,2017-06-01,2017-07-13,2017-07-18,Bull,Bull,2
423,train,2017-06-06,2017-07-18,2017-07-21,Bull,Bull,2
424,train,2017-06-09,2017-07-21,2017-07-26,Bull,Bull,2
425,train,2017-06-14,2017-07-26,2017-07-31,Bull,Bull,2
426,train,2017-06-19,2017-07-31,2017-08-03,Bull,Bull,2
427,train,2017-06-22,2017-08-03,2017-08-08,Bull,Bull,2
428,train,2017-06-27,2017-08-08,2017-08-11,Bull,Neutral,1
429,train,2017-06-30,2017-08-11,2017-08-16,Neutral,Bull,2
430,train,2017-07-06,2017-08-16,2017-08-21,Bull,Neutral,1
431,train,2017-07-11,2017-08-21,2017-08-24,Neutral,Bear,0
432,train,2017-07-14,2017-08-24,2017-08-29,Bear,Neutral,1
433,train,2017-07-19,2017-08-29,2017-09-01,Neutral,Neutral,1
434,train,2017-07-24,2017-09-01,2017-09-07,Neutral,Bear,0
435,train,2017-07-27,2017-09-07,2017-09-12,Bear,Bear,0
436,train,2017-08-01,2017-09-12,2017-09-15,Bear,Neutral,1
437,train,2017-08-04,2017-09-15,2017-09-20,Neutral,Bull,2
438,train,2017-08-09,2017-09-20,2017-09-25,Bull,Bull,2
439,train,2017-08-14,2017-09-25,2017-09-28,Bull,Bull,2
440,train,2017-08-17,2017-09-28,2017-10-03,Bull,Bull,2
441,train,2017-08-22,2017-10-03,2017-10-06,Bull,Bull,2
442,train,2017-08-25,2017-10-06,2017-10-11,Bull,Bull,2
443,train,2017-08-30,2017-10-11,2017-10-16,Bull,Bull,2
444,train,2017-09-05,2017-10-16,2017-10-19,Bull,Bull,2
445,train,2017-09-08,2017-10-19,2017-10-24,Bull,Bull,2
446,train,2017-09-13,2017-10-24,2017-10-27,Bull,Bull,2
447,train,2017-09-18,2017-10-27,2017-11-01,Bull,Bull,2
448,train,2017-09-21,2017-11-01,2017-11-06,Bull,Bull,2
449,train,2017-09-26,2017-11-06,2017-11-09,Bull,Bull,2
450,train,2017-09-29,2017-11-09,2017-11-14,Bull,Bull,2
451,train,2017-10-04,2017-11-14,2017-11-17,Bull,Bull,2
452,train,2017-10-09,2017-11-17,2017-11-22,Bull,Bull,2
453,train,2017-10-12,2017-11-22,2017-11-28,Bull,Bull,2
454,train,2017-10-17,2017-11-28,2017-12-01,Bull,Bull,2
455,train,2017-10-20,2017-12-01,2017-12-06,Bull,Bull,2
456,train,2017-10-25,2017-12-06,2017-12-11,Bull,Bull,2
457,train,2017-10-30,2017-12-11,2017-12-14,Bull,Bull,2
458,train,2017-11-02,2017-12-14,2017-12-19,Bull,Bull,2
459,train,2017-11-07,2017-12-19,2017-12-22,Bull,Bull,2
460,train,2017-11-10,2017-12-22,2017-12-28,Bull,Bull,2
461,train,2017-11-15,2017-12-28,2018-01-03,Bull,Bull,2
462,train,2017-11-20,2018-01-03,2018-01-08,Bull,Bull,2
463,train,2017-11-24,2018-01-08,2018-01-11,Bull,Bull,2
464,train,2017-11-29,2018-01-11,2018-01-17,Bull,Bull,2
465,train,2017-12-04,2018-01-17,2018-01-22,Bull,Bull,2
466,train,2017-12-07,2018-01-22,2018-01-25,Bull,Bull,2
467,train,2017-12-12,2018-01-25,2018-01-30,Bull,Bear,0
468,train,2017-12-15,2018-01-30,2018-02-02,Bear,Bear,0
469,train,2017-12-20,2018-02-02,2018-02-07,Bear,Neutral,1
470,train,2017-12-26,2018-02-07,2018-02-12,Neutral,Neutral,1
471,train,2017-12-29,2018-02-12,2018-02-15,Neutral,Neutral,1
472,train,2018-01-04,2018-02-15,2018-02-21,Neutral,Neutral,1
473,train,2018-01-09,2018-02-21,2018-02-26,Neutral,Neutral,1
474,train,2018-01-12,2018-02-26,2018-03-01,Neutral,Bear,0
475,train,2018-01-18,2018-03-01,2018-03-06,Bear,Bear,0
476,train,2018-01-23,2018-03-06,2018-03-09,Bear,Neutral,1
477,train,2018-01-26,2018-03-09,2018-03-14,Neutral,Bear,0
478,train,2018-01-31,2018-03-14,2018-03-19,Bear,Bear,0
479,train,2018-02-05,2018-03-19,2018-03-22,Bear,Bear,0
480,train,2018-02-08,2018-03-22,2018-03-27,Bear,Bear,0
481,train,2018-02-13,2018-03-27,2018-04-02,Bear,Bear,0
482,train,2018-02-16,2018-04-02,2018-04-05,Bear,Bear,0
483,train,2018-02-22,2018-04-05,2018-04-10,Bear,Bear,0
484,train,2018-02-27,2018-04-10,2018-04-13,Bear,Bear,0
485,train,2018-03-02,2018-04-13,2018-04-18,Bear,Bear,0
486,train,2018-03-07,2018-04-18,2018-04-23,Bear,Bear,0
487,train,2018-03-12,2018-04-23,2018-04-26,Bear,Bear,0
488,train,2018-03-15,2018-04-26,2018-05-01,Bear,Bear,0
489,train,2018-03-20,2018-05-01,2018-05-04,Bear,Bear,0
490,train,2018-03-23,2018-05-04,2018-05-09,Bear,Bear,0
491,train,2018-03-28,2018-05-09,2018-05-14,Bear,Bear,0
492,train,2018-04-03,2018-05-14,2018-05-17,Bear,Bear,0
493,train,2018-04-06,2018-05-17,2018-05-22,Bear,Bear,0
494,train,2018-04-11,2018-05-22,2018-05-25,Bear,Bear,0
495,train,2018-04-16,2018-05-25,2018-05-31,Bear,Bear,0
496,train,2018-04-19,2018-05-31,2018-06-05,Bear,Bear,0
497,train,2018-04-24,2018-06-05,2018-06-08,Bear,Neutral,1
498,train,2018-04-27,2018-06-08,2018-06-13,Neutral,Neutral,1
499,train,2018-05-02,2018-06-13,2018-06-18,Neutral,Neutral,1
500,train,2018-05-07,2018-06-18,2018-06-21,Neutral,Bear,0
501,train,2018-05-10,2018-06-21,2018-06-26,Bear,Bear,0
502,train,2018-05-15,2018-06-26,2018-06-29,Bear,Bear,0
503,train,2018-05-18,2018-06-29,2018-07-05,Bear,Bear,0
504,train,2018-05-23,2018-07-05,2018-07-10,Bear,Neutral,1
505,train,2018-05-29,2018-07-10,2018-07-13,Neutral,Neutral,1
506,train,2018-06-01,2018-07-13,2018-07-18,Neutral,Neutral,1
507,train,2018-06-06,2018-07-18,2018-07-23,Neutral,Neutral,1
508,train,2018-06-11,2018-07-23,2018-07-26,Neutral,Neutral,1
509,train,2018-06-14,2018-07-26,2018-07-31,Neutral,Neutral,1
510,train,2018-06-19,2018-07-31,2018-08-03,Neutral,Neutral,1
511,train,2018-06-22,2018-08-03,2018-08-08,Neutral,Bull,2
512,train,2018-06-27,2018-08-08,2018-08-13,Bull,Bull,2
513,train,2018-07-02,2018-08-13,2018-08-16,Bull,Neutral,1
514,train,2018-07-06,2018-08-16,2018-08-21,Neutral,Bull,2
515,train,2018-07-11,2018-08-21,2018-08-24,Bull,Bull,2
516,train,2018-07-16,2018-08-24,2018-08-29,Bull,Bull,2
517,train,2018-07-19,2018-08-29,2018-09-04,Bull,Bull,2
518,train,2018-07-24,2018-09-04,2018-09-07,Bull,Bull,2
519,train,2018-07-27,2018-09-07,2018-09-12,Bull,Bull,2
520,train,2018-08-01,2018-09-12,2018-09-17,Bull,Bull,2
521,train,2018-08-06,2018-09-17,2018-09-20,Bull,Bull,2
522,train,2018-08-09,2018-09-20,2018-09-25,Bull,Bull,2
523,train,2018-08-14,2018-09-25,2018-09-28,Bull,Bull,2
524,train,2018-08-17,2018-09-28,2018-10-03,Bull,Bull,2
525,train,2018-08-22,2018-10-03,2018-10-08,Bull,Neutral,1
526,train,2018-08-27,2018-10-08,2018-10-11,Neutral,Bear,0
527,train,2018-08-30,2018-10-11,2018-10-16,Bear,Bear,0
528,train,2018-09-05,2018-10-16,2018-10-19,Bear,Bear,0
529,train,2018-09-10,2018-10-19,2018-10-24,Bear,Bear,0
530,train,2018-09-13,2018-10-24,2018-10-29,Bear,Bear,0
531,train,2018-09-18,2018-10-29,2018-11-01,Bear,Bear,0
532,train,2018-09-21,2018-11-01,2018-11-06,Bear,Bear,0
533,train,2018-09-26,2018-11-06,2018-11-09,Bear,Bear,0
534,train,2018-10-01,2018-11-09,2018-11-14,Bear,Neutral,1
535,train,2018-10-04,2018-11-14,2018-11-19,Neutral,Bear,0
536,train,2018-10-09,2018-11-19,2018-11-23,Bear,Bear,0
537,train,2018-10-12,2018-11-23,2018-11-28,Bear,Bear,0
538,train,2018-10-17,2018-11-28,2018-12-03,Bear,Bear,0
539,train,2018-10-22,2018-12-03,2018-12-07,Bear,Bear,0
540,train,2018-10-25,2018-12-07,2018-12-12,Bear,Bear,0
541,train,2018-10-30,2018-12-12,2018-12-17,Bear,Bear,0
542,train,2018-11-02,2018-12-17,2018-12-20,Bear,Bear,0
543,train,2018-11-07,2018-12-20,2018-12-26,Bear,Bear,0
544,train,2018-11-12,2018-12-26,2018-12-31,Bear,Bear,0
545,train,2018-11-15,2018-12-31,2019-01-04,Bear,Bear,0
546,train,2018-11-20,2019-01-04,2019-01-09,Bear,Bear,0
547,train,2018-11-26,2019-01-09,2019-01-14,Bear,Bear,0
548,train,2018-11-29,2019-01-14,2019-01-17,Bear,Bear,0
549,train,2018-12-04,2019-01-17,2019-01-23,Bear,Bear,0
550,train,2018-12-10,2019-01-23,2019-01-28,Bear,Bear,0
551,train,2018-12-13,2019-01-28,2019-01-31,Bear,Bear,0
552,train,2018-12-18,2019-01-31,2019-02-05,Bear,Bear,0
553,train,2018-12-21,2019-02-05,2019-02-08,Bear,Bear,0
554,train,2018-12-27,2019-02-08,2019-02-13,Bear,Bear,0
555,train,2019-01-02,2019-02-13,2019-02-19,Bear,Neutral,1
556,train,2019-01-07,2019-02-19,2019-02-22,Neutral,Neutral,1
557,train,2019-01-10,2019-02-22,2019-02-27,Neutral,Neutral,1
558,train,2019-01-15,2019-02-27,2019-03-04,Neutral,Neutral,1
559,train,2019-01-18,2019-03-04,2019-03-07,Neutral,Neutral,1
560,train,2019-01-24,2019-03-07,2019-03-12,Neutral,Neutral,1
561,train,2019-01-29,2019-03-12,2019-03-15,Neutral,Neutral,1
562,train,2019-02-01,2019-03-15,2019-03-20,Neutral,Neutral,1
563,train,2019-02-06,2019-03-20,2019-03-25,Neutral,Neutral,1
564,train,2019-02-11,2019-03-25,2019-03-28,Neutral,Neutral,1
565,train,2019-02-14,2019-03-28,2019-04-02,Neutral,Neutral,1
566,train,2019-02-20,2019-04-02,2019-04-05,Neutral,Neutral,1
567,train,2019-02-25,2019-04-05,2019-04-10,Neutral,Neutral,1
568,train,2019-02-28,2019-04-10,2019-04-15,Neutral,Neutral,1
569,train,2019-03-05,2019-04-15,2019-04-18,Neutral,Neutral,1
570,train,2019-03-08,2019-04-18,2019-04-24,Neutral,Bull,2
571,train,2019-03-13,2019-04-24,2019-04-29,Bull,Bull,2
572,train,2019-03-18,2019-04-29,2019-05-02,Bull,Bull,2
573,train,2019-03-21,2019-05-02,2019-05-07,Bull,Neutral,1
574,train,2019-03-26,2019-05-07,2019-05-10,Neutral,Neutral,1
575,train,2019-03-29,2019-05-10,2019-05-15,Neutral,Neutral,1
576,train,2019-04-03,2019-05-15,2019-05-20,Neutral,Neutral,1
577,train,2019-04-08,2019-05-20,2019-05-23,Neutral,Neutral,1
578,train,2019-04-11,2019-05-23,2019-05-29,Neutral,Neutral,1
579,train,2019-04-16,2019-05-29,2019-06-03,Neutral,Bear,0
580,train,2019-04-22,2019-06-03,2019-06-06,Bear,Bear,0
581,train,2019-04-25,2019-06-06,2019-06-11,Bear,Bear,0
582,train,2019-04-30,2019-06-11,2019-06-14,Bear,Bear,0
583,train,2019-05-03,2019-06-14,2019-06-19,Bear,Neutral,1
584,train,2019-05-08,2019-06-19,2019-06-24,Neutral,Neutral,1
585,train,2019-05-13,2019-06-24,2019-06-27,Neutral,Neutral,1
586,train,2019-05-16,2019-06-27,2019-07-02,Neutral,Neutral,1
587,train,2019-05-21,2019-07-02,2019-07-08,Neutral,Bull,2
588,train,2019-05-24,2019-07-08,2019-07-11,Bull,Bull,2
589,train,2019-05-30,2019-07-11,2019-07-16,Bull,Bull,2
590,train,2019-06-04,2019-07-16,2019-07-19,Bull,Bull,2
591,train,2019-06-07,2019-07-19,2019-07-24,Bull,Bull,2
592,train,2019-06-12,2019-07-24,2019-07-29,Bull,Bull,2
593,train,2019-06-17,2019-07-29,2019-08-01,Bull,Neutral,1
594,train,2019-06-20,2019-08-01,2019-08-06,Neutral,Bear,0
595,train,2019-06-25,2019-08-06,2019-08-09,Bear,Neutral,1
596,train,2019-06-28,2019-08-09,2019-08-14,Neutral,Bear,0
597,train,2019-07-03,2019-08-14,2019-08-19,Bear,Bear,0
598,train,2019-07-09,2019-08-19,2019-08-22,Bear,Bear,0
599,train,2019-07-12,2019-08-22,2019-08-27,Bear,Bear,0
600,train,2019-07-17,2019-08-27,2019-08-30,Bear,Bear,0
601,train,2019-07-22,2019-08-30,2019-09-05,Bear,Bear,0
602,train,2019-07-25,2019-09-05,2019-09-10,Bear,Bear,0
603,train,2019-07-30,2019-09-10,2019-09-13,Bear,Bear,0
604,train,2019-08-02,2019-09-13,2019-09-18,Bear,Neutral,1
605,train,2019-08-07,2019-09-18,2019-09-23,Neutral,Neutral,1
606,train,2019-08-12,2019-09-23,2019-09-26,Neutral,Bear,0
607,train,2019-08-15,2019-09-26,2019-10-01,Bear,Bear,0
608,train,2019-08-20,2019-10-01,2019-10-04,Bear,Bear,0
609,train,2019-08-23,2019-10-04,2019-10-09,Bear,Bear,0
610,train,2019-08-28,2019-10-09,2019-10-14,Bear,Bear,0
611,train,2019-09-03,2019-10-14,2019-10-17,Bear,Neutral,1
612,train,2019-09-06,2019-10-17,2019-10-22,Neutral,Neutral,1
613,train,2019-09-11,2019-10-22,2019-10-25,Neutral,Neutral,1
614,train,2019-09-16,2019-10-25,2019-10-30,Neutral,Neutral,1
615,train,2019-09-19,2019-10-30,2019-11-04,Neutral,Neutral,1
616,train,2019-09-24,2019-11-04,2019-11-07,Neutral,Bull,2
617,train,2019-09-27,2019-11-07,2019-11-12,Bull,Bull,2
618,train,2019-10-02,2019-11-12,2019-11-15,Bull,Bull,2
619,train,2019-10-07,2019-11-15,2019-11-20,Bull,Bull,2
620,train,2019-10-10,2019-11-20,2019-11-25,Bull,Bull,2
621,train,2019-10-15,2019-11-25,2019-11-29,Bull,Bull,2
622,train,2019-10-18,2019-11-29,2019-12-04,Bull,Bull,2
623,train,2019-10-23,2019-12-04,2019-12-09,Bull,Bull,2
624,train,2019-10-28,2019-12-09,2019-12-12,Bull,Bull,2
625,train,2019-10-31,2019-12-12,2019-12-17,Bull,Bull,2
626,train,2019-11-05,2019-12-17,2019-12-20,Bull,Bull,2
627,train,2019-11-08,2019-12-20,2019-12-26,Bull,Bull,2
628,train,2019-11-13,2019-12-26,2019-12-31,Bull,Bull,2
629,train,2019-11-18,2019-12-31,2020-01-06,Bull,Bull,2
630,train,2019-11-21,2020-01-06,2020-01-09,Bull,Bull,2
631,train,2019-11-26,2020-01-09,2020-01-14,Bull,Bull,2
632,train,2019-12-02,2020-01-14,2020-01-17,Bull,Bull,2
633,train,2019-12-05,2020-01-17,2020-01-23,Bull,Bull,2
634,train,2019-12-10,2020-01-23,2020-01-28,Bull,Neutral,1
635,train,2019-12-13,2020-01-28,2020-01-31,Neutral,Neutral,1
636,train,2019-12-18,2020-01-31,2020-02-05,Neutral,Neutral,1
637,train,2019-12-23,2020-02-05,2020-02-10,Neutral,Neutral,1
638,train,2019-12-27,2020-02-10,2020-02-13,Neutral,Neutral,1
639,train,2020-01-02,2020-02-13,2020-02-19,Neutral,Neutral,1
640,train,2020-01-07,2020-02-19,2020-02-24,Neutral,Bear,0
641,train,2020-01-10,2020-02-24,2020-02-27,Bear,Bear,0
642,train,2020-01-15,2020-02-27,2020-03-03,Bear,Bear,0
643,train,2020-01-21,2020-03-03,2020-03-06,Bear,Bear,0
644,train,2020-01-24,2020-03-06,2020-03-11,Bear,Bear,0
645,train,2020-01-29,2020-03-11,2020-03-16,Bear,Bear,0
646,train,2020-02-03,2020-03-16,2020-03-19,Bear,Bear,0
647,train,2020-02-06,2020-03-19,2020-03-24,Bear,Bear,0
648,train,2020-02-11,2020-03-24,2020-03-27,Bear,Bear,0
649,train,2020-02-14,2020-03-27,2020-04-01,Bear,Bear,0
650,train,2020-02-20,2020-04-01,2020-04-06,Bear,Bear,0
651,train,2020-02-25,2020-04-06,2020-04-09,Bear,Neutral,1
652,train,2020-02-28,2020-04-09,2020-04-15,Neutral,Bear,0
653,train,2020-03-04,2020-04-15,2020-04-20,Bear,Bear,0
654,train,2020-03-09,2020-04-20,2020-04-23,Bear,Bear,0
655,train,2020-03-12,2020-04-23,2020-04-28,Bear,Bear,0
656,train,2020-03-17,2020-04-28,2020-05-01,Bear,Bear,0
657,train,2020-03-20,2020-05-01,2020-05-06,Bear,Bear,0
658,train,2020-03-25,2020-05-06,2020-05-11,Bear,Neutral,1
659,train,2020-03-30,2020-05-11,2020-05-14,Neutral,Bear,0
660,train,2020-04-02,2020-05-14,2020-05-19,Bear,Neutral,1
661,train,2020-04-07,2020-05-19,2020-05-22,Neutral,Neutral,1
662,train,2020-04-13,2020-05-22,2020-05-28,Neutral,Neutral,1
663,train,2020-04-16,2020-05-28,2020-06-02,Neutral,Bear,0
664,train,2020-04-21,2020-06-02,2020-06-05,Bear,Bear,0
665,train,2020-04-24,2020-06-05,2020-06-10,Bear,Bear,0
666,train,2020-04-29,2020-06-10,2020-06-15,Bear,Bear,0
667,train,2020-05-04,2020-06-15,2020-06-18,Bear,Bear,0
668,train,2020-05-07,2020-06-18,2020-06-23,Bear,Bear,0
669,train,2020-05-12,2020-06-23,2020-06-26,Bear,Bear,0
670,train,2020-05-15,2020-06-26,2020-07-01,Bear,Bear,0
671,train,2020-05-20,2020-07-01,2020-07-07,Bear,Bear,0
672,train,2020-05-26,2020-07-07,2020-07-10,Bear,Bear,0
673,train,2020-05-29,2020-07-10,2020-07-15,Bear,Bear,0
674,train,2020-06-03,2020-07-15,2020-07-20,Bear,Neutral,1
675,train,2020-06-08,2020-07-20,2020-07-23,Neutral,Neutral,1
676,train,2020-06-11,2020-07-23,2020-07-28,Neutral,Neutral,1
677,train,2020-06-16,2020-07-28,2020-07-31,Neutral,Bull,2
678,train,2020-06-19,2020-07-31,2020-08-05,Bull,Bull,2
679,train,2020-06-24,2020-08-05,2020-08-10,Bull,Bull,2
680,train,2020-06-29,2020-08-10,2020-08-13,Bull,Bull,2
681,train,2020-07-02,2020-08-13,2020-08-18,Bull,Bull,2
682,train,2020-07-08,2020-08-18,2020-08-21,Bull,Bull,2
683,train,2020-07-13,2020-08-21,2020-08-26,Bull,Bull,2
684,train,2020-07-16,2020-08-26,2020-08-31,Bull,Bull,2
685,train,2020-07-21,2020-08-31,2020-09-03,Bull,Neutral,1
686,train,2020-07-24,2020-09-03,2020-09-09,Neutral,Neutral,1
687,train,2020-07-29,2020-09-09,2020-09-14,Neutral,Neutral,1
688,train,2020-08-03,2020-09-14,2020-09-17,Neutral,Neutral,1
689,train,2020-08-06,2020-09-17,2020-09-22,Neutral,Neutral,1
690,train,2020-08-11,2020-09-22,2020-09-25,Neutral,Bear,0
691,train,2020-08-14,2020-09-25,2020-09-30,Bear,Neutral,1
692,train,2020-08-19,2020-09-30,2020-10-05,Neutral,Neutral,1
693,train,2020-08-24,2020-10-05,2020-10-08,Neutral,Neutral,1
694,train,2020-08-27,2020-10-08,2020-10-13,Neutral,Neutral,1
695,train,2020-09-01,2020-10-13,2020-10-16,Neutral,Neutral,1
696,train,2020-09-04,2020-10-16,2020-10-21,Neutral,Neutral,1
697,train,2020-09-10,2020-10-21,2020-10-26,Neutral,Neutral,1
698,train,2020-09-15,2020-10-26,2020-10-29,Neutral,Neutral,1
699,train,2020-09-18,2020-10-29,2020-11-03,Neutral,Neutral,1
700,train,2020-09-23,2020-11-03,2020-11-06,Neutral,Neutral,1
701,train,2020-09-28,2020-11-06,2020-11-11,Neutral,Neutral,1
702,train,2020-10-01,2020-11-11,2020-11-16,Neutral,Neutral,1
703,train,2020-10-06,2020-11-16,2020-11-19,Neutral,Neutral,1
704,train,2020-10-09,2020-11-19,2020-11-24,Neutral,Neutral,1
705,train,2020-10-14,2020-11-24,2020-11-30,Neutral,Bull,2
706,train,2020-10-19,2020-11-30,2020-12-03,Bull,Bull,2
707,train,2020-10-22,2020-12-03,2020-12-08,Bull,Bull,2
708,train,2020-10-27,2020-12-08,2020-12-11,Bull,Bull,2
709,train,2020-10-30,2020-12-11,2020-12-16,Bull,Bull,2
710,train,2020-11-04,2020-12-16,2020-12-21,Bull,Bull,2
711,train,2020-11-09,2020-12-21,2020-12-24,Bull,Bull,2
712,train,2020-11-12,2020-12-24,2020-12-30,Bull,Bull,2
713,train,2020-11-17,2020-12-30,2021-01-05,Bull,Bull,2
714,train,2020-11-20,2021-01-05,2021-01-08,Bull,Bull,2
715,train,2020-11-25,2021-01-08,2021-01-13,Bull,Bull,2
716,train,2020-12-01,2021-01-13,2021-01-19,Bull,Bull,2
717,train,2020-12-04,2021-01-19,2021-01-22,Bull,Bull,2
718,train,2020-12-09,2021-01-22,2021-01-27,Bull,Neutral,1
719,train,2020-12-14,2021-01-27,2021-02-01,Neutral,Neutral,1
720,train,2020-12-17,2021-02-01,2021-02-04,Neutral,Neutral,1
721,train,2020-12-22,2021-02-04,2021-02-09,Neutral,Bull,2
722,train,2020-12-28,2021-02-09,2021-02-12,Bull,Bull,2
723,train,2020-12-31,2021-02-12,2021-02-18,Bull,Bull,2
724,train,2021-01-06,2021-02-18,2021-02-23,Bull,Bull,2
725,train,2021-01-11,2021-02-23,2021-02-26,Bull,Neutral,1
726,train,2021-01-14,2021-02-26,2021-03-03,Neutral,Neutral,1
727,train,2021-01-20,2021-03-03,2021-03-08,Neutral,Neutral,1
728,train,2021-01-25,2021-03-08,2021-03-11,Neutral,Neutral,1
729,train,2021-01-28,2021-03-11,2021-03-16,Neutral,Bull,2
730,train,2021-02-02,2021-03-16,2021-03-19,Bull,Neutral,1
731,train,2021-02-05,2021-03-19,2021-03-24,Neutral,Neutral,1
732,train,2021-02-10,2021-03-24,2021-03-29,Neutral,Bull,2
733,train,2021-02-16,2021-03-29,2021-04-01,Bull,Bull,2
734,train,2021-02-19,2021-04-01,2021-04-07,Bull,Bull,2
735,train,2021-02-24,2021-04-07,2021-04-12,Bull,Bull,2
736,train,2021-03-01,2021-04-12,2021-04-15,Bull,Bull,2
737,train,2021-03-04,2021-04-15,2021-04-20,Bull,Bull,2
738,train,2021-03-09,2021-04-20,2021-04-23,Bull,Bull,2
739,train,2021-03-12,2021-04-23,2021-04-28,Bull,Bull,2
740,train,2021-03-17,2021-04-28,2021-05-03,Bull,Bull,2
741,train,2021-03-22,2021-05-03,2021-05-06,Bull,Bull,2
742,train,2021-03-25,2021-05-06,2021-05-11,Bull,Bull,2
743,train,2021-03-30,2021-05-11,2021-05-14,Bull,Neutral,1
744,train,2021-04-05,2021-05-14,2021-05-19,Neutral,Neutral,1
745,train,2021-04-08,2021-05-19,2021-05-24,Neutral,Bull,2
746,train,2021-04-13,2021-05-24,2021-05-27,Bull,Bull,2
747,train,2021-04-16,2021-05-27,2021-06-02,Bull,Bull,2
748,train,2021-04-21,2021-06-02,2021-06-07,Bull,Bull,2
749,train,2021-04-26,2021-06-07,2021-06-10,Bull,Bull,2
750,train,2021-04-29,2021-06-10,2021-06-15,Bull,Bull,2
751,train,2021-05-04,2021-06-15,2021-06-18,Bull,Neutral,1
752,train,2021-05-07,2021-06-18,2021-06-23,Neutral,Bull,2
753,train,2021-05-12,2021-06-23,2021-06-28,Bull,Bull,2
754,train,2021-05-17,2021-06-28,2021-07-01,Bull,Bull,2
755,train,2021-05-20,2021-07-01,2021-07-07,Bull,Bull,2
756,train,2021-05-25,2021-07-07,2021-07-12,Bull,Bull,2
757,train,2021-05-28,2021-07-12,2021-07-15,Bull,Bull,2
758,train,2021-06-03,2021-07-15,2021-07-20,Bull,Neutral,1
759,train,2021-06-08,2021-07-20,2021-07-23,Neutral,Bull,2
760,train,2021-06-11,2021-07-23,2021-07-28,Bull,Bull,2
761,train,2021-06-16,2021-07-28,2021-08-02,Bull,Bull,2
762,train,2021-06-21,2021-08-02,2021-08-05,Bull,Bull,2
763,train,2021-06-24,2021-08-05,2021-08-10,Bull,Bull,2
764,train,2021-06-29,2021-08-10,2021-08-13,Bull,Bull,2
765,train,2021-07-02,2021-08-13,2021-08-18,Bull,Bull,2
766,train,2021-07-08,2021-08-18,2021-08-23,Bull,Bull,2
767,train,2021-07-13,2021-08-23,2021-08-26,Bull,Bull,2
768,train,2021-07-16,2021-08-26,2021-08-31,Bull,Bull,2
769,train,2021-07-21,2021-08-31,2021-09-03,Bull,Bull,2
770,train,2021-07-26,2021-09-03,2021-09-09,Bull,Bull,2
771,train,2021-07-29,2021-09-09,2021-09-14,Bull,Bull,2
772,train,2021-08-03,2021-09-14,2021-09-17,Bull,Bull,2
773,train,2021-08-06,2021-09-17,2021-09-22,Bull,Bear,0
774,train,2021-08-11,2021-09-22,2021-09-27,Bear,Bear,0
775,train,2021-08-16,2021-09-27,2021-09-30,Bear,Bear,0
776,train,2021-08-19,2021-09-30,2021-10-05,Bear,Neutral,1
777,train,2021-08-24,2021-10-05,2021-10-08,Neutral,Neutral,1
778,train,2021-08-27,2021-10-08,2021-10-13,Neutral,Neutral,1
779,train,2021-09-01,2021-10-13,2021-10-18,Neutral,Neutral,1
780,train,2021-09-07,2021-10-18,2021-10-21,Neutral,Neutral,1
781,train,2021-09-10,2021-10-21,2021-10-26,Neutral,Neutral,1
782,train,2021-09-15,2021-10-26,2021-10-29,Neutral,Bull,2
783,train,2021-09-20,2021-10-29,2021-11-03,Bull,Bull,2
